 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
29 4.87099e+10 4.32974e+10 1.90585e+10 5.49082e+10 1.94338e+10 3.12075e+10 7.5527e+10 5.1861e+10 5.06525e+10 2.17935e+10 3.61886e+10 4.45415e+10 4.39461e+10 3.28226e+10 2.53358e+10 2.39621e+10 3.64471e+10
30 6.155e+10 4.08e+10 2.4714e+10 5.35247e+10 1.89648e+10 3.92725e+10 9.4392e+10 5.19921e+10 4.72257e+10 1.68651e+10 3.99299e+10 5.60807e+10 3.72966e+10 2.96253e+10 3.06533e+10 2.29672e+10 5.06705e+10
31 5.75068e+10 4.19787e+10 2.47006e+10 6.32819e+10 2.41746e+10 3.55351e+10 7.50197e+10 5.0719e+10 5.46355e+10 1.52179e+10 4.37593e+10 4.61009e+10 3.68107e+10 2.64198e+10 2.96234e+10 2.87271e+10 3.79642e+10
32 7.29628e+10 4.00669e+10 2.27253e+10 4.9227e+10 1.43317e+10 2.74615e+10 5.28381e+10 6.06838e+10 5.46403e+10 1.57222e+10 3.62058e+10 4.28929e+10 4.21504e+10 2.05983e+10 3.32966e+10 4.41086e+10 3.94974e+10
33 6.33537e+10 3.47251e+10 1.89211e+10 4.77218e+10 1.16207e+10 2.33271e+10 5.0521e+10 7.44724e+10 4.71967e+10 1.73171e+10 4.62872e+10 4.19475e+10 5.93785e+10 2.18971e+10 3.73048e+10 4.03199e+10 3.6259e+10
34 6.50776e+10 3.0037e+10 1.99232e+10 4.57643e+10 1.59481e+10 2.13274e+10 3.27054e+10 6.96274e+10 4.23287e+10 3.30649e+10 4.71785e+10 4.14731e+10 3.76382e+10 2.7736e+10 2.91249e+10 3.58266e+10 3.05966e+10
35 6.10363e+10 3.46805e+10 3.19259e+10 5.17365e+10 1.78531e+10 1.94883e+10 3.37066e+10 7.14747e+10 4.01074e+10 2.80602e+10 4.82396e+10 4.05461e+10 3.90658e+10 3.19028e+10 3.49182e+10 3.19903e+10 2.50682e+10
36 6.07349e+10 3.22299e+10 2.99247e+10 3.9134e+10 2.59606e+10 1.89611e+10 7.34213e+10 7.90547e+10 4.06473e+10 2.49036e+10 4.8241e+10 3.54495e+10 3.61274e+10 2.97706e+10 2.89116e+10 2.30263e+10 2.4935e+10
37 5.15168e+10 2.53273e+10 2.79267e+10 3.44524e+10 1.50977e+10 1.57179e+10 7.10155e+10 7.12445e+10 4.88963e+10 2.88732e+10 5.05091e+10 3.51218e+10 3.27203e+10 2.10751e+10 3.08361e+10 1.7554e+10 2.49033e+10
38 6.00724e+10 1.91041e+10 1.81932e+10 3.23876e+10 2.50048e+10 1.93344e+10 5.54695e+10 6.67444e+10 5.63224e+10 2.30633e+10 5.14128e+10 3.75285e+10 3.10378e+10 1.72362e+10 3.43813e+10 2.45295e+10 3.08733e+10
39 6.86672e+10 2.13421e+10 1.6165e+10 2.70232e+10 1.69253e+10 1.99262e+10 5.97124e+10 4.49555e+10 5.65728e+10 1.4664e+10 6.33561e+10 3.96358e+10 3.39753e+10 1.7064e+10 2.71085e+10 2.73409e+10 2.30707e+10
40 4.35939e+10 2.68472e+10 2.11891e+10 2.84221e+10 2.01094e+10 2.0564e+10 4.87985e+10 3.80749e+10 6.12827e+10 1.62193e+10 6.34167e+10 5.35415e+10 5.40095e+10 2.22128e+10 2.40177e+10 2.70112e+10 2.56336e+10
41 5.3067e+10 2.49313e+10 1.77042e+10 3.24525e+10 2.66605e+10 2.0778e+10 4.16644e+10 3.31578e+10 5.72417e+10 1.88973e+10 5.63181e+10 5.06351e+10 3.70741e+10 2.58746e+10 2.58413e+10 2.17245e+10 3.23404e+10
42 6.41467e+10 3.07352e+10 2.27519e+10 2.73542e+10 2.37464e+10 1.90038e+10 5.18981e+10 4.2711e+10 6.10857e+10 1.93494e+10 5.67238e+10 5.15719e+10 2.21302e+10 2.0282e+10 1.83753e+10 2.64031e+10 3.13939e+10
43 4.85617e+10 2.47573e+10 1.9393e+10 3.75932e+10 1.96524e+10 1.92909e+10 5.97392e+10 4.46785e+10 4.75689e+10 2.60662e+10 4.71893e+10 4.87478e+10 2.97497e+10 1.55499e+10 1.87465e+10 3.30295e+10 2.20662e+10
44 3.61618e+10 3.08033e+10 1.27258e+10 3.73654e+10 2.09242e+10 2.06228e+10 5.28398e+10 4.70295e+10 4.28422e+10 2.75e+10 4.04907e+10 4.37492e+10 4.05817e+10 1.32136e+10 3.27261e+10 3.51661e+10 1.86355e+10
45 3.18401e+10 3.33548e+10 2.14004e+10 3.04732e+10 1.67701e+10 2.34872e+10 4.12499e+10 3.93969e+10 3.72279e+10 2.38486e+10 3.93199e+10 4.27912e+10 3.20721e+10 1.16104e+10 3.12869e+10 2.79003e+10 1.96669e+10
46 6.00956e+10 3.16473e+10 1.75862e+10 2.08332e+10 2.5161e+10 2.71811e+10 4.63381e+10 4.05575e+10 3.27794e+10 1.62433e+10 4.8586e+10 3.33926e+10 3.57439e+10 1.4195e+10 2.50564e+10 2.23168e+10 1.58355e+10
47 4.23963e+10 3.50665e+10 1.80466e+10 2.48897e+10 2.92633e+10 2.24839e+10 4.74022e+10 4.04451e+10 3.87301e+10 1.73841e+10 4.7163e+10 2.91555e+10 2.55777e+10 1.2823e+10 2.34296e+10 2.14543e+10 1.72651e+10
48 4.11989e+10 3.02868e+10 1.84034e+10 1.5309e+10 2.90543e+10 1.78432e+10 4.23582e+10 4.4542e+10 3.71496e+10 1.01456e+10 4.80748e+10 2.8022e+10 2.16676e+10 1.40523e+10 2.31457e+10 2.86969e+10 2.08862e+10
49 2.98224e+10 3.55038e+10 1.62473e+10 1.64925e+10 9.85113e+09 2.50988e+10 4.3388e+10 4.46315e+10 3.55198e+10 6.45203e+09 3.49404e+10 3.96965e+10 2.14946e+10 1.49437e+10 4.02218e+10 2.72362e+10 2.3401e+10
50 3.13065e+10 3.40011e+10 1.36168e+10 1.7737e+10 1.85898e+10 2.99345e+10 3.51888e+10 3.85876e+10 3.64254e+10 5.24037e+09 2.10081e+10 3.98001e+10 2.16171e+10 2.09731e+10 2.4064e+10 3.93699e+10 2.63264e+10
51 3.31061e+10 3.48458e+10 1.92365e+10 1.74453e+10 2.50093e+10 3.34495e+10 3.40972e+10 3.21145e+10 1.8616e+10 1.11551e+10 2.51165e+10 3.87516e+10 2.29189e+10 1.97812e+10 3.11555e+10 2.93435e+10 3.08848e+10
52 3.30176e+10 3.50103e+10 2.26264e+10 2.38036e+10 2.71338e+10 2.45715e+10 3.48635e+10 3.80004e+10 1.65671e+10 9.81097e+09 2.67641e+10 4.99e+10 2.6666e+10 1.79807e+10 1.97392e+10 3.01896e+10 2.88479e+10
53 3.22487e+10 3.18586e+10 1.98161e+10 2.29805e+10 2.85766e+10 2.29731e+10 3.5022e+10 4.41624e+10 2.53983e+10 1.67226e+10 3.8991e+10 4.92003e+10 3.03226e+10 1.89903e+10 2.08449e+10 3.62506e+10 2.34336e+10
54 3.08379e+10 3.37798e+10 3.49827e+10 2.42052e+10 1.73029e+10 1.91792e+10 2.57235e+10 4.20145e+10 2.73242e+10 2.31992e+10 3.83726e+10 5.86217e+10 2.18132e+10 3.03365e+10 1.52209e+10 3.67335e+10 2.43411e+10
55 3.07954e+10 2.8801e+10 2.64588e+10 2.67898e+10 1.92637e+10 2.06432e+10 2.21791e+10 4.56404e+10 3.11009e+10 2.68251e+10 4.87686e+10 5.49689e+10 1.08856e+10 2.89374e+10 1.74744e+10 3.1672e+10 3.31871e+10
56 2.87705e+10 3.19538e+10 2.64881e+10 2.01392e+10 2.45021e+10 1.7636e+10 2.24201e+10 4.40228e+10 3.84848e+10 9.97617e+09 4.79814e+10 3.5048e+10 2.07257e+10 2.85268e+10 2.0545e+10 3.63611e+10 2.9145e+10
57 2.65793e+10 2.27649e+10 3.80152e+10 1.96831e+10 1.62885e+10 1.34178e+10 2.03029e+10 4.49327e+10 3.30618e+10 9.09708e+09 3.07339e+10 3.28687e+10 1.90851e+10 1.80962e+10 2.12687e+10 2.33368e+10 2.54894e+10
58 1.95265e+10 2.26232e+10 2.72034e+10 2.02665e+10 1.37677e+10 1.35767e+10 2.03191e+10 4.09896e+10 4.33776e+10 1.82765e+10 2.98267e+10 2.99122e+10 1.96004e+10 3.00224e+10 2.54756e+10 1.83572e+10 2.54777e+10
59 1.0935e+10 2.42802e+10 2.64561e+10 2.92732e+10 1.48912e+10 1.43139e+10 1.75293e+10 4.45294e+10 5.17894e+10 2.18749e+10 2.70169e+10 2.66625e+10 2.73576e+10 2.67342e+10 1.64196e+10 2.13736e+10 2.5775e+10
60 1.3714e+10 1.99184e+10 2.48329e+10 2.30282e+10 2.19241e+10 2.13945e+10 2.10588e+10 4.51706e+10 5.78966e+10 2.48548e+10 2.14087e+10 3.00045e+10 1.83958e+10 1.50203e+10 1.64881e+10 2.6634e+10 3.47249e+10
61 1.02799e+10 2.56747e+10 2.70432e+10 2.52263e+10 1.85178e+10 1.9181e+10 2.29935e+10 2.12449e+10 5.48323e+10 2.35907e+10 2.46625e+10 3.90641e+10 1.39815e+10 1.5046e+10 1.51009e+10 2.60832e+10 3.54364e+10
62 1.05646e+10 2.91451e+10 1.22171e+10 2.17088e+10 1.42936e+10 1.8705e+10 2.18423e+10 3.22008e+10 3.33101e+10 1.66325e+10 2.40704e+10 3.49504e+10 1.28757e+10 2.33315e+10 1.57493e+10 2.70053e+10 3.01782e+10
63 1.60635e+10 2.06594e+10 2.94392e+10 2.00271e+10 1.8364e+10 1.96639e+10 3.42598e+10 2.31674e+10 3.31134e+10 1.89294e+10 2.17651e+10 3.99017e+10 1.86589e+10 1.9795e+10 1.97153e+10 2.30123e+10 2.96189e+10
64 2.18481e+10 2.71478e+10 2.64066e+10 1.8902e+10 1.8358e+10 1.79979e+10 4.42373e+10 2.09579e+10 4.34636e+10 2.88085e+10 2.49429e+10 3.07237e+10 1.63977e+10 1.68592e+10 2.06589e+10 2.69647e+10 2.44237e+10
65 2.19741e+10 2.33662e+10 1.60666e+10 2.03042e+10 2.62803e+10 1.69591e+10 2.97005e+10 3.07842e+10 5.13066e+10 1.64625e+10 2.13122e+10 2.98817e+10 1.99747e+10 1.55372e+10 2.26649e+10 1.94185e+10 3.54676e+10
66 1.38382e+10 2.07508e+10 1.1722e+10 2.59182e+10 2.70759e+10 1.66265e+10 3.80294e+10 3.28717e+10 4.76612e+10 1.57914e+10 2.61647e+10 2.43787e+10 3.32415e+10 1.14232e+10 2.05507e+10 2.90396e+10 2.43873e+10
67 1.61676e+10 2.83167e+10 1.50678e+10 2.27696e+10 2.45937e+10 1.56125e+10 3.50753e+10 4.05644e+10 4.65268e+10 1.74306e+10 3.0611e+10 1.85875e+10 2.93749e+10 1.88524e+10 1.64502e+10 3.32584e+10 3.22892e+10
68 2.27726e+10 2.04998e+10 1.66076e+10 2.00743e+10 3.44624e+10 1.39679e+10 2.12424e+10 1.37718e+10 5.54801e+10 1.14814e+10 2.91301e+10 1.91296e+10 3.01805e+10 1.79568e+10 2.74164e+10 2.89027e+10 2.65434e+10
69 1.69115e+10 1.36394e+10 1.67329e+10 2.70788e+10 2.40298e+10 1.29244e+10 1.7832e+10 1.39152e+10 4.30566e+10 1.47428e+10 2.70953e+10 2.06222e+10 2.62037e+10 1.9308e+10 1.42338e+10 2.58571e+10 2.32634e+10
70 1.94385e+10 2.54969e+10 2.29415e+10 2.65349e+10 3.2508e+10 9.97771e+09 2.55016e+10 2.35206e+10 3.34052e+10 2.09704e+10 2.30708e+10 1.49807e+10 2.18476e+10 1.78935e+10 1.10358e+10 2.59832e+10 2.35153e+10
71 1.73331e+10 1.55185e+10 2.06246e+10 1.68137e+10 3.41418e+10 9.15256e+09 1.99092e+10 7.14378e+09 3.87962e+10 2.42916e+10 2.33199e+10 1.80822e+10 1.93386e+10 1.8149e+10 1.45988e+10 1.55693e+10 2.0469e+10
72 1.89319e+10 1.62784e+10 2.23242e+10 1.91319e+10 2.7669e+10 1.36826e+10 1.68256e+10 1.0763e+10 2.05152e+10 1.36382e+10 1.83013e+10 2.42447e+10 1.19901e+10 1.34454e+10 1.07234e+10 1.15426e+10 1.86498e+10
73 1.99145e+10 1.61883e+10 1.98914e+10 1.76954e+10 2.9813e+10 1.37396e+10 2.22082e+10 1.35387e+10 2.45184e+10 1.93164e+10 2.15247e+10 2.22368e+10 1.15692e+10 1.85613e+10 1.68124e+10 1.39076e+10 2.3631e+10
74 2.24796e+10 2.71012e+10 2.34798e+10 1.68058e+10 2.25478e+10 1.59958e+10 3.47521e+10 2.66117e+10 2.72345e+10 5.69999e+09 1.9603e+10 1.50072e+10 6.18189e+09 1.47989e+10 1.04955e+10 1.19614e+10 1.81646e+10
75 2.15929e+10 2.15401e+10 2.61194e+10 1.76367e+10 2.11316e+10 2.12758e+10 2.99408e+10 1.43806e+10 2.42691e+10 1.15375e+10 2.7914e+10 1.5042e+10 1.61814e+10 1.48049e+10 1.45567e+10 9.98366e+09 1.84379e+10
76 2.40647e+10 7.75035e+09 2.40097e+10 2.27625e+10 1.8721e+10 2.27735e+10 3.64813e+10 1.23453e+10 3.09744e+10 8.33682e+09 2.08489e+10 1.34676e+10 2.50216e+10 1.04459e+10 2.77698e+10 9.70181e+09 2.64051e+10
77 3.38493e+10 1.38469e+10 2.56719e+10 1.54459e+10 1.60492e+10 2.01845e+10 3.22002e+10 1.18713e+10 2.81071e+10 9.26275e+09 2.28888e+10 1.42983e+10 2.53928e+10 1.36031e+10 3.03381e+10 1.25082e+10 2.37251e+10
78 3.27927e+10 2.17432e+10 1.8877e+10 1.71884e+10 2.26815e+10 1.28327e+10 2.93046e+10 1.31593e+10 3.24589e+10 1.08482e+10 1.4201e+10 2.73836e+10 3.4427e+10 1.79339e+10 4.63215e+10 8.13202e+09 2.70468e+10
79 2.07982e+10 1.85447e+10 1.62811e+10 1.53264e+10 1.8827e+10 1.53821e+10 2.22537e+10 1.85321e+10 4.82574e+10 1.18936e+10 1.35419e+10 1.50336e+10 2.60942e+10 1.44974e+10 5.5202e+10 1.02819e+10 2.54702e+10
80 1.94115e+10 1.41259e+10 1.85114e+10 1.0535e+10 2.44737e+10 1.35905e+10 2.34264e+10 1.50302e+10 3.89797e+10 1.3353e+10 1.67751e+10 1.36828e+10 1.40609e+10 1.26603e+10 4.022e+10 7.92869e+09 1.93526e+10
81 2.09986e+10 2.38663e+10 1.72188e+10 1.17296e+10 1.02705e+10 1.66451e+10 2.37397e+10 1.35542e+10 1.44151e+10 1.28911e+10 1.91069e+10 1.17128e+10 2.074e+10 1.20282e+10 3.43879e+10 6.71753e+09 2.07455e+10
82 3.02677e+10 2.62839e+10 1.57666e+10 1.75792e+10 1.23253e+10 1.26165e+10 2.01407e+10 1.4254e+10 1.6285e+10 1.01841e+10 1.73159e+10 1.34245e+10 1.44707e+10 1.19433e+10 2.15638e+10 8.31163e+09 3.38275e+10
83 3.07499e+10 2.14512e+10 1.96869e+10 1.37732e+10 1.56138e+10 8.13128e+09 1.6891e+10 2.0248e+10 1.6651e+10 1.3251e+10 1.57083e+10 1.43226e+10 1.62999e+10 1.17021e+10 1.78621e+10 8.72939e+09 2.96483e+10
84 2.94581e+10 2.54767e+10 2.37871e+10 1.05504e+10 1.07375e+10 4.77125e+09 1.81354e+10 2.50184e+10 1.83032e+10 1.19287e+10 1.26098e+10 2.05553e+10 1.7193e+10 1.78533e+10 1.65103e+10 4.82773e+09 2.47611e+10
85 3.04838e+10 1.67311e+10 9.21476e+09 1.19617e+10 1.38662e+10 7.52843e+09 1.6612e+10 2.03021e+10 2.09399e+10 1.25848e+10 1.26488e+10 1.71414e+10 1.37311e+10 1.45967e+10 1.90169e+10 5.67571e+09 1.95206e+10
86 2.4947e+10 1.71345e+10 1.10903e+10 1.22929e+10 1.0766e+10 1.09079e+10 1.73981e+10 1.86276e+10 2.41303e+10 1.30015e+10 2.08368e+10 1.93727e+10 1.55068e+10 1.4493e+10 2.26896e+10 1.00148e+10 1.16688e+10
87 2.27314e+10 1.68899e+10 1.04561e+10 9.67131e+09 8.36631e+09 1.28865e+10 1.60951e+10 2.03419e+10 2.05246e+10 1.8417e+10 1.74034e+10 1.1361e+10 2.00506e+10 1.57492e+10 1.12687e+10 2.02668e+10 9.98597e+09
88 2.05691e+10 1.19291e+10 1.3269e+10 4.55896e+09 1.79393e+10 1.63271e+10 1.88684e+10 1.91223e+10 2.16681e+10 1.52565e+10 1.44459e+10 1.29751e+10 2.53623e+10 1.06365e+10 1.48139e+10 2.11215e+10 1.50099e+10
89 1.65456e+10 1.43642e+10 1.27531e+10 1.02561e+10 3.2898e+10 1.0486e+10 2.05441e+10 1.95495e+10 1.96542e+10 9.45046e+09 1.53922e+10 1.21139e+10 9.16644e+09 8.59198e+09 1.35697e+10 2.6425e+10 2.66756e+10
90 1.73178e+10 1.41263e+10 1.24895e+10 1.99324e+10 3.4716e+10 1.54901e+10 2.0075e+10 1.47935e+10 2.51748e+10 1.58196e+10 1.88792e+10 1.08369e+10 1.13919e+10 8.0329e+09 1.35052e+10 2.17752e+10 3.06094e+10
91 2.56667e+10 1.62587e+10 9.84491e+09 1.62654e+10 2.60618e+10 1.44247e+10 1.9099e+10 1.473e+10 1.89366e+10 1.06007e+10 1.69185e+10 1.15367e+10 1.82538e+10 8.42741e+09 1.20658e+10 1.93347e+10 2.51791e+10
92 6.6991e+09 1.80928e+10 7.35613e+09 1.45126e+10 1.02776e+10 9.25657e+09 1.34599e+10 1.68494e+10 1.66678e+10 8.25114e+09 1.99283e+10 1.53119e+10 1.32927e+10 3.06083e+10 1.13604e+10 1.47001e+10 1.74168e+10
93 7.82873e+09 1.78962e+10 4.70788e+10 8.16402e+09 9.74468e+09 1.39432e+10 9.89791e+09 1.84659e+10 1.75816e+10 9.36702e+09 3.64023e+10 9.21249e+09 2.02072e+10 2.97256e+10 1.29505e+10 1.67426e+10 6.28696e+09
94 1.92869e+10 2.06575e+10 4.64532e+10 7.00443e+09 8.64595e+09 1.14169e+10 1.36865e+10 1.24433e+10 2.3569e+10 2.16758e+10 4.931e+10 1.71994e+10 8.43982e+09 2.3991e+10 6.69044e+09 1.3347e+10 6.94166e+09
95 1.82539e+10 1.6685e+10 1.93115e+10 7.49151e+09 6.78545e+09 2.09688e+10 1.77052e+10 1.41277e+10 2.99339e+10 2.49219e+10 4.47099e+10 1.69874e+10 8.50396e+09 1.91401e+10 1.8216e+10 1.42709e+10 1.08381e+10
96 1.11542e+10 2.11664e+10 1.15897e+10 9.92594e+09 1.62547e+10 2.26722e+10 1.90413e+10 1.63057e+10 1.3256e+10 1.32105e+10 4.17989e+10 1.19323e+10 1.10383e+10 1.03509e+10 1.6237e+10 1.85047e+10 1.11197e+10
97 1.66066e+10 2.45501e+10 1.23354e+10 8.68491e+09 1.435e+10 2.20171e+10 1.28153e+10 1.65884e+10 8.80761e+09 1.36415e+10 2.60574e+10 1.06546e+10 7.76944e+09 1.17359e+10 2.39127e+10 1.44685e+10 9.94955e+09
98 1.59121e+10 1.71936e+10 1.07714e+10 7.22919e+09 9.93948e+09 1.88029e+10 9.49976e+09 1.11574e+10 1.21269e+10 1.55726e+10 2.50251e+10 7.23023e+09 1.09319e+10 9.23603e+09 2.05043e+10 1.4767e+10 1.03564e+10
99 8.42714e+09 1.3047e+10 7.80252e+09 1.0444e+10 1.21238e+10 1.60697e+10 1.32546e+10 1.9067e+10 1.31495e+10 1.52496e+10 2.10169e+10 8.86406e+09 6.89363e+09 1.1942e+10 1.35711e+10 1.25282e+10 1.0795e+10
100 6.99252e+09 1.30438e+10 8.0634e+09 1.22079e+10 1.05439e+10 1.72957e+10 1.96501e+10 1.92159e+10 1.53685e+10 1.02194e+10 1.47361e+10 1.34187e+10 8.52469e+09 1.49134e+10 9.06953e+09 8.63756e+09 2.58722e+10
