 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
33 2.25763e+07 4.90675e+07 1.55184e+07 2.49594e+07 2.98791e+07 1.45548e+07 2.0262e+07 1.52868e+07 3.72939e+07 3.45536e+07 3.20196e+07 3.39251e+07 5.17164e+07 3.06998e+07 4.0594e+07 4.52524e+07 2.39327e+07
34 1.16666e+07 3.47157e+07 1.64201e+07 2.11895e+07 2.56532e+07 1.0061e+07 1.82542e+07 2.73076e+07 4.51751e+07 2.41165e+07 2.49053e+07 2.52551e+07 4.78433e+07 3.25144e+07 4.38612e+07 4.27542e+07 3.41867e+07
35 2.64245e+07 2.3785e+07 2.62768e+07 4.63377e+07 2.53095e+07 9.51094e+06 1.44744e+07 2.27132e+07 4.1841e+07 2.54186e+07 2.75348e+07 3.65492e+07 5.70864e+07 4.43714e+07 3.16081e+07 3.8271e+07 4.05024e+07
36 3.92337e+07 4.71362e+07 1.50161e+07 2.97225e+07 4.44539e+07 1.40593e+07 1.46635e+07 2.3692e+07 2.92871e+07 2.97324e+07 3.47573e+07 2.5982e+07 5.08303e+07 3.25747e+07 3.49764e+07 2.47158e+07 1.7454e+07
37 2.70091e+07 2.50011e+07 1.63551e+07 2.68138e+07 3.68398e+07 1.76601e+07 2.25231e+07 1.51146e+07 3.57118e+07 3.40126e+07 4.1499e+07 2.10358e+07 2.64854e+07 1.97849e+07 5.14998e+07 2.20071e+07 1.87256e+07
38 3.3172e+07 2.28544e+07 1.16074e+07 2.51064e+07 2.88748e+07 1.76267e+07 1.42644e+07 1.65886e+07 2.82809e+07 3.78502e+07 2.44996e+07 2.87088e+07 3.56657e+07 1.59748e+07 5.39321e+07 2.99645e+07 1.98952e+07
39 4.16787e+07 2.5141e+07 1.45196e+07 2.73396e+07 4.14806e+07 1.9034e+07 1.2606e+07 1.26167e+07 3.58072e+07 4.66107e+07 2.26526e+07 2.63778e+07 3.65411e+07 2.20918e+07 7.60314e+07 2.84554e+07 1.78588e+07
40 2.30389e+07 2.81995e+07 1.47584e+07 2.71119e+07 4.13843e+07 1.66833e+07 1.40401e+07 1.34796e+07 4.85441e+07 4.59097e+07 2.48334e+07 3.24057e+07 2.90477e+07 3.61676e+07 7.31409e+07 1.47656e+07 2.31591e+07
41 3.49032e+07 3.7143e+07 1.32482e+07 2.11346e+07 4.66074e+07 2.47615e+07 2.16231e+07 1.43823e+07 4.45224e+07 5.51619e+07 2.01549e+07 2.23105e+07 2.01691e+07 3.60526e+07 5.27228e+07 1.35817e+07 5.47418e+07
42 3.83409e+07 3.48708e+07 1.87449e+07 2.75571e+07 2.69906e+07 3.16743e+07 2.83881e+07 1.21591e+07 4.80657e+07 4.76095e+07 3.63086e+07 2.67884e+07 2.24935e+07 4.77576e+07 4.15951e+07 2.48559e+07 3.69443e+07
43 3.5298e+07 1.96153e+07 1.8337e+07 3.07851e+07 3.0062e+07 2.89752e+07 2.556e+07 1.24494e+07 3.87437e+07 5.22098e+07 2.72918e+07 2.33869e+07 3.03642e+07 4.94406e+07 4.33315e+07 2.72799e+07 1.35841e+07
44 2.18004e+07 2.28614e+07 1.61662e+07 2.88905e+07 2.56341e+07 3.22314e+07 2.71782e+07 1.37139e+07 4.12748e+07 4.46091e+07 2.69127e+07 2.97614e+07 4.81713e+07 3.34831e+07 6.95543e+07 4.27341e+07 1.49604e+07
45 2.26469e+07 2.52104e+07 1.63708e+07 1.5025e+07 2.48648e+07 4.54226e+07 2.68746e+07 1.43232e+07 2.74176e+07 7.68712e+07 2.45026e+07 3.05249e+07 3.66126e+07 3.31563e+07 6.38419e+07 4.19642e+07 2.31006e+07
46 3.26024e+07 3.68953e+07 2.43384e+07 1.94221e+07 3.05534e+07 5.22759e+07 2.57173e+07 1.56702e+07 3.04945e+07 7.19891e+07 2.31628e+07 2.82408e+07 2.8364e+07 3.31376e+07 5.67128e+07 5.56859e+07 1.82026e+07
47 4.74312e+07 3.59488e+07 1.94871e+07 2.94651e+07 4.68444e+07 3.40826e+07 2.13808e+07 1.25532e+07 3.21279e+07 6.82685e+07 1.80809e+07 2.1409e+07 6.22976e+07 3.93292e+07 3.47204e+07 2.78456e+07 2.1306e+07
48 5.00951e+07 2.17345e+07 2.31125e+07 3.13051e+07 4.13179e+07 2.62922e+07 2.30603e+07 2.25149e+07 3.40683e+07 5.26915e+07 2.13812e+07 1.94876e+07 3.98828e+07 2.8828e+07 2.65171e+07 2.73234e+07 1.71711e+07
49 2.48118e+07 2.23184e+07 3.10822e+07 3.44276e+07 2.14588e+07 3.37105e+07 1.88194e+07 3.09696e+07 4.03707e+07 5.41153e+07 1.70487e+07 3.42019e+07 2.5099e+07 2.45128e+07 4.57947e+07 3.128e+07 2.70506e+07
50 1.89895e+07 3.14979e+07 2.91539e+07 3.63359e+07 2.06845e+07 3.8122e+07 2.02819e+07 2.58754e+07 3.19132e+07 5.6282e+07 1.12417e+07 2.48528e+07 3.27734e+07 5.29493e+07 3.37318e+07 3.71616e+07 2.09357e+07
51 2.54043e+07 3.28085e+07 1.97865e+07 3.52394e+07 3.20444e+07 2.35597e+07 2.45439e+07 1.61386e+07 1.16339e+07 4.70926e+07 1.42432e+07 2.27458e+07 4.84583e+07 3.90967e+07 5.78301e+07 4.07419e+07 4.37193e+07
52 2.1463e+07 2.828e+07 3.24538e+07 5.17501e+07 3.04454e+07 2.45818e+07 3.42285e+07 1.39083e+07 1.53683e+07 5.03166e+07 2.21358e+07 1.55257e+07 3.24884e+07 3.94842e+07 3.48002e+07 3.9439e+07 3.69698e+07
53 1.93186e+07 1.94288e+07 2.44817e+07 4.26587e+07 1.8358e+07 1.38155e+07 2.61118e+07 1.37558e+07 2.01086e+07 6.34139e+07 1.95293e+07 2.43573e+07 3.05926e+07 4.14726e+07 3.59954e+07 5.84333e+07 3.93943e+07
54 1.93598e+07 1.98616e+07 3.95315e+07 7.07995e+07 1.81427e+07 1.34041e+07 2.51483e+07 1.84327e+07 2.06003e+07 6.92997e+07 1.32018e+07 4.4817e+07 2.34329e+07 3.20562e+07 2.20146e+07 3.75056e+07 4.13104e+07
55 2.67821e+07 1.91513e+07 2.19929e+07 4.72254e+07 2.17526e+07 1.5922e+07 2.50729e+07 2.81966e+07 2.06137e+07 5.09955e+07 1.7268e+07 4.71693e+07 1.43119e+07 5.20451e+07 3.68911e+07 4.14158e+07 3.32576e+07
56 3.88641e+07 4.78838e+07 1.63359e+07 2.93787e+07 2.29692e+07 2.42765e+07 2.58637e+07 1.55938e+07 2.20413e+07 6.6961e+07 2.70091e+07 4.16109e+07 1.85339e+07 4.02792e+07 4.11791e+07 4.79235e+07 2.5749e+07
57 3.72882e+07 2.93195e+07 2.06004e+07 3.43098e+07 1.57925e+07 1.59196e+07 3.46694e+07 3.47758e+07 2.29342e+07 6.72699e+07 1.82445e+07 3.26468e+07 2.18738e+07 2.71313e+07 3.69541e+07 2.62776e+07 5.78476e+07
58 2.01726e+07 1.94365e+07 4.15156e+07 2.37405e+07 1.47218e+07 1.1331e+07 1.59501e+07 2.09721e+07 2.83459e+07 4.67009e+07 1.45065e+07 3.21953e+07 3.24304e+07 4.59662e+07 2.44379e+07 1.47234e+07 4.36435e+07
59 2.11068e+07 1.83704e+07 5.29461e+07 2.74051e+07 1.99821e+07 1.11532e+07 2.07495e+07 3.66396e+07 3.51195e+07 4.16065e+07 1.23306e+07 2.98652e+07 3.25832e+07 3.21553e+07 2.38955e+07 1.98451e+07 3.70153e+07
60 4.79326e+07 1.76805e+07 2.70894e+07 3.22872e+07 3.10917e+07 1.38266e+07 2.22217e+07 2.24936e+07 2.47592e+07 4.89449e+07 1.53234e+07 2.42669e+07 4.03256e+07 2.01337e+07 2.14999e+07 2.08034e+07 3.82899e+07
61 4.35556e+07 1.91642e+07 3.20519e+07 3.18568e+07 2.16941e+07 1.62891e+07 2.43269e+07 9.0571e+06 3.36566e+07 3.23269e+07 1.59335e+07 2.66677e+07 2.85125e+07 1.77786e+07 2.58528e+07 2.01098e+07 2.81011e+07
62 3.42256e+07 2.12561e+07 1.85426e+07 2.52688e+07 2.2394e+07 1.46247e+07 2.64642e+07 9.42285e+06 3.69767e+07 3.97411e+07 1.77366e+07 2.91584e+07 2.65314e+07 2.68673e+07 2.73566e+07 2.11796e+07 1.79499e+07
63 3.3166e+07 2.4311e+07 3.97633e+07 1.72215e+07 2.78524e+07 1.60583e+07 1.89403e+07 1.273e+07 2.05892e+07 4.71787e+07 1.57126e+07 3.01613e+07 2.79683e+07 2.4784e+07 5.09414e+07 1.87812e+07 1.74967e+07
64 4.07532e+07 1.48726e+07 3.03603e+07 1.467e+07 3.6139e+07 1.9458e+07 1.23482e+07 1.39461e+07 2.2192e+07 5.46705e+07 1.68865e+07 2.56864e+07 2.70519e+07 1.56078e+07 3.10614e+07 1.97562e+07 2.61951e+07
65 3.50887e+07 2.44627e+07 2.60351e+07 1.57271e+07 3.88902e+07 1.15263e+07 1.11748e+07 1.62259e+07 2.45332e+07 6.0041e+07 1.83048e+07 3.12066e+07 2.96346e+07 1.84389e+07 4.01338e+07 4.05578e+07 3.31177e+07
66 2.8136e+07 2.43766e+07 2.04454e+07 2.2259e+07 2.51579e+07 1.30752e+07 8.18265e+07 1.6748e+07 2.40658e+07 7.20438e+07 1.55042e+07 4.93037e+07 4.21006e+07 1.88502e+07 2.72675e+07 3.43816e+07 2.43785e+07
67 2.87432e+07 2.23695e+07 1.8072e+07 2.07875e+07 3.17357e+07 1.40508e+07 5.66792e+07 1.15701e+07 3.29416e+07 5.07577e+07 1.80311e+07 2.23696e+07 4.10415e+07 1.63338e+07 2.74127e+07 3.30507e+07 2.85972e+07
68 2.51019e+07 2.81936e+07 2.11218e+07 2.42263e+07 4.1256e+07 1.59277e+07 4.69639e+07 1.28636e+07 2.27787e+07 4.84125e+07 2.06267e+07 1.66102e+07 2.45369e+07 1.10033e+07 5.098e+07 2.64462e+07 2.80452e+07
69 2.13204e+07 2.49175e+07 2.42394e+07 2.54003e+07 3.89306e+07 2.10124e+07 3.59122e+07 1.11412e+07 3.0071e+07 5.03903e+07 2.29705e+07 1.28145e+07 1.87504e+07 1.53132e+07 2.93978e+07 2.51559e+07 2.86858e+07
70 3.12847e+07 3.01298e+07 1.96341e+07 1.33617e+07 3.44939e+07 1.80608e+07 3.56987e+07 8.56503e+06 3.02682e+07 3.88036e+07 1.30954e+07 1.33186e+07 1.91941e+07 1.45951e+07 1.8405e+07 2.73068e+07 3.34856e+07
71 3.34356e+07 2.99368e+07 2.22375e+07 1.37092e+07 3.42049e+07 1.45517e+07 2.61114e+07 1.74537e+07 3.43724e+07 3.88215e+07 1.09134e+07 1.44291e+07 1.70854e+07 1.96781e+07 1.55592e+07 3.3468e+07 4.46246e+07
72 2.17118e+07 2.40198e+07 1.35506e+07 2.23844e+07 3.14934e+07 1.5481e+07 2.4799e+07 2.45165e+07 3.09739e+07 4.60888e+07 1.46097e+07 1.68179e+07 1.07029e+07 1.60009e+07 2.04421e+07 2.98449e+07 1.9741e+07
73 2.92973e+07 1.88153e+07 1.57783e+07 2.47638e+07 2.45709e+07 1.44342e+07 3.22183e+07 2.28392e+07 2.57095e+07 2.29915e+07 1.52536e+07 2.47066e+07 1.99096e+07 2.02802e+07 1.89512e+07 1.63602e+07 3.77398e+07
74 2.46407e+07 1.29248e+07 1.5545e+07 2.51031e+07 2.84839e+07 1.50219e+07 3.05974e+07 2.8944e+07 3.66026e+07 3.25934e+07 1.14066e+07 1.53505e+07 1.75631e+07 2.58095e+07 7.24378e+06 1.64793e+07 1.65828e+07
75 2.50383e+07 1.05901e+07 1.65949e+07 2.13186e+07 1.93501e+07 1.88865e+07 3.59618e+07 2.95848e+07 3.51478e+07 2.92296e+07 1.21289e+07 1.58194e+07 2.90609e+07 2.27251e+07 1.02346e+07 1.61536e+07 1.6839e+07
76 1.91241e+07 1.50623e+07 3.28073e+07 1.67768e+07 2.33277e+07 1.79994e+07 4.06495e+07 3.38713e+07 3.06845e+07 2.51789e+07 2.01131e+07 1.53831e+07 2.09557e+07 2.38639e+07 1.652e+07 1.77869e+07 3.78668e+07
77 1.1746e+07 2.06457e+07 2.59563e+07 1.68512e+07 1.83039e+07 1.50917e+07 4.56424e+07 3.7027e+07 1.3606e+07 3.174e+07 2.11485e+07 1.86173e+07 2.63431e+07 2.95479e+07 2.38202e+07 1.99693e+07 4.67342e+07
78 4.51967e+07 1.78103e+07 2.34806e+07 1.61785e+07 3.98312e+07 1.38871e+07 4.06541e+07 2.7462e+07 1.8734e+07 3.33186e+07 1.23176e+07 1.55109e+07 2.57605e+07 2.09236e+07 2.14431e+07 1.00962e+07 2.86654e+07
79 3.58677e+07 2.50698e+07 2.55056e+07 1.69961e+07 4.81365e+07 1.24851e+07 3.63337e+07 2.89567e+07 2.19276e+07 2.99631e+07 5.98737e+06 2.24294e+07 5.37734e+07 2.15848e+07 3.42894e+07 1.46054e+07 3.49973e+07
80 2.94535e+07 3.16133e+07 2.55529e+07 1.55452e+07 3.4521e+07 1.7658e+07 3.41441e+07 3.30013e+07 1.46075e+07 3.87157e+07 9.60298e+06 1.47544e+07 6.04842e+07 2.02161e+07 4.31978e+07 2.11104e+07 3.6993e+07
81 2.69485e+07 2.78438e+07 2.01609e+07 1.6788e+07 1.8141e+07 1.55828e+07 2.52943e+07 3.39567e+07 3.59385e+07 2.6674e+07 1.21296e+07 1.31492e+07 4.77573e+07 1.8409e+07 2.60849e+07 1.48236e+07 2.0336e+07
82 3.38568e+07 2.78101e+07 2.21757e+07 2.13703e+07 1.76644e+07 5.72845e+06 2.31175e+07 4.91388e+07 4.16217e+07 3.61967e+07 1.59469e+07 1.77151e+07 3.52077e+07 1.06266e+07 1.78202e+07 1.54434e+07 4.60138e+07
83 3.08195e+07 3.69582e+07 2.66402e+07 2.29186e+07 1.47313e+07 4.95595e+06 2.44455e+07 3.8769e+07 4.08715e+07 3.5086e+07 1.57667e+07 1.7669e+07 3.29633e+07 1.91412e+07 1.43022e+07 1.13481e+07 4.23231e+07
84 4.04451e+07 4.16168e+07 3.07775e+07 1.81734e+07 1.71666e+07 7.49448e+06 3.99305e+07 5.041e+07 4.20825e+07 3.5907e+07 8.04554e+06 1.96443e+07 3.9705e+07 1.80619e+07 2.76877e+07 1.18232e+07 2.81506e+07
85 2.19611e+07 3.28707e+07 1.54976e+07 1.75155e+07 1.65361e+07 1.07438e+07 3.86781e+07 4.55642e+07 3.33908e+07 3.33352e+07 7.70792e+06 1.55337e+07 3.00574e+07 2.4643e+07 2.83364e+07 1.4303e+07 2.12541e+07
86 2.76956e+07 2.86118e+07 2.32085e+07 2.0212e+07 1.924e+07 1.10986e+07 2.4565e+07 4.30261e+07 3.04938e+07 4.45262e+07 1.20895e+07 1.48627e+07 2.5187e+07 2.0338e+07 4.18648e+07 1.45578e+07 9.95381e+06
87 2.26381e+07 2.1539e+07 1.73621e+07 1.56827e+07 3.05989e+07 9.99016e+06 2.04319e+07 5.17794e+07 3.0208e+07 3.2614e+07 1.28319e+07 1.44439e+07 3.82942e+07 2.18139e+07 3.29626e+07 1.26731e+07 1.09683e+07
88 3.01091e+07 2.42421e+07 2.17645e+07 1.23569e+07 1.96978e+07 9.58398e+06 2.83256e+07 4.9115e+07 3.43207e+07 3.15105e+07 1.15113e+07 1.22065e+07 1.93125e+07 2.73165e+07 2.68324e+07 2.04599e+07 2.67844e+07
89 1.56996e+07 2.39684e+07 2.90284e+07 2.07935e+07 2.66046e+07 1.66472e+07 3.50007e+07 5.46656e+07 3.67469e+07 2.86822e+07 1.12432e+07 1.79175e+07 4.20557e+07 2.98031e+07 2.65172e+07 1.74821e+07 2.60498e+07
90 1.95482e+07 2.78743e+07 3.69517e+07 1.2989e+07 4.26416e+07 2.19018e+07 5.62129e+07 5.01516e+07 2.38935e+07 3.86748e+07 4.69462e+06 1.25883e+07 2.59137e+07 3.22703e+07 2.7469e+07 2.12192e+07 2.25823e+07
91 2.96443e+07 2.79999e+07 3.24925e+07 1.73356e+07 2.54844e+07 2.88876e+07 5.92184e+07 3.7062e+07 2.62509e+07 2.65824e+07 8.80744e+06 1.5613e+07 3.33437e+07 4.18435e+07 1.96764e+07 2.04208e+07 1.35496e+07
92 1.88854e+07 2.84428e+07 2.18402e+07 2.37653e+07 2.22843e+07 2.08789e+07 4.98888e+07 3.69966e+07 2.67749e+07 3.11819e+07 1.71106e+07 1.6203e+07 3.36499e+07 2.12627e+07 1.54273e+07 2.08358e+07 1.48065e+07
93 1.78129e+07 3.65472e+07 2.88528e+07 2.34104e+07 6.32086e+07 1.60034e+07 4.14125e+07 3.76194e+07 2.78624e+07 3.97967e+07 3.28146e+07 1.21783e+07 6.71533e+07 1.70293e+07 1.57734e+07 2.39739e+07 9.74117e+06
94 2.08849e+07 2.377e+07 3.86565e+07 2.89192e+07 4.70972e+07 2.98985e+07 5.70222e+07 3.30685e+07 2.6734e+07 5.68367e+07 3.71686e+07 1.27486e+07 3.36631e+07 2.33825e+07 2.14732e+07 1.65649e+07 1.00484e+07
95 2.4832e+07 2.42132e+07 1.91231e+07 2.16762e+07 3.42747e+07 4.4487e+07 6.42094e+07 2.88345e+07 1.54558e+07 3.67849e+07 3.33494e+07 9.51853e+06 4.3563e+07 2.6067e+07 2.41685e+07 1.32253e+07 1.13907e+07
96 2.60783e+07 2.76605e+07 2.16006e+07 2.5011e+07 4.12114e+07 3.25723e+07 7.29191e+07 1.97051e+07 2.89745e+07 2.80424e+07 3.88694e+07 4.95987e+06 3.3721e+07 2.06533e+07 2.77157e+07 1.01227e+07 1.77314e+07
97 3.31053e+07 2.48021e+07 4.41542e+07 1.87687e+07 4.70011e+07 3.51929e+07 5.29574e+07 1.13279e+07 2.18612e+07 5.20913e+07 3.42414e+07 1.05894e+07 2.29465e+07 1.61478e+07 2.44714e+07 1.28144e+07 1.97525e+07
98 3.46879e+07 2.90014e+07 4.45957e+07 2.21991e+07 4.65236e+07 3.96046e+07 3.71122e+07 1.70864e+07 2.73096e+07 3.83148e+07 2.60036e+07 1.70637e+07 2.70566e+07 1.60047e+07 2.72742e+07 1.61057e+07 1.84588e+07
99 2.50196e+07 2.19317e+07 2.98485e+07 2.09808e+07 4.88888e+07 3.26881e+07 3.11983e+07 2.12526e+07 1.91804e+07 6.27828e+07 1.86242e+07 1.52388e+07 2.59996e+07 1.90107e+07 3.09029e+07 1.30471e+07 1.93669e+07
100 1.91325e+07 3.14234e+07 2.98905e+07 1.52577e+07 4.66978e+07 3.31399e+07 4.12045e+07 2.09808e+07 2.35637e+07 5.67769e+07 1.87755e+07 2.67696e+07 2.82167e+07 1.53869e+07 3.18279e+07 1.55478e+07 2.29702e+07
