 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
56 3.04092e+10 3.86116e+10 2.75071e+10 4.11673e+10 2.1358e+10 2.78793e+10 3.26644e+10 3.76508e+10 3.21773e+10 2.51667e+10 3.59569e+10 3.43386e+10 2.45493e+10 3.48459e+10 3.12529e+10 3.61877e+10 2.62738e+10
57 2.09644e+10 2.61494e+10 2.39748e+10 3.47489e+10 1.58218e+10 1.78213e+10 1.97039e+10 5.19708e+10 3.13591e+10 2.89425e+10 2.24422e+10 1.87801e+10 2.46522e+10 3.27101e+10 4.64043e+10 1.88627e+10 2.44923e+10
58 1.37033e+10 2.32266e+10 4.54382e+10 3.45575e+10 1.98991e+10 1.49348e+10 1.076e+10 2.27485e+10 3.45419e+10 2.75626e+10 2.66757e+10 1.70114e+10 3.21044e+10 3.0545e+10 1.44391e+10 5.33407e+10 4.48105e+10
59 1.95119e+10 1.9168e+10 2.43156e+10 2.97982e+10 2.08128e+10 1.43205e+10 1.3869e+10 3.97773e+10 3.72657e+10 2.90711e+10 3.09159e+10 2.2308e+10 2.90184e+10 2.03689e+10 1.70314e+10 6.85092e+10 6.24977e+10
60 1.595e+10 1.09726e+10 2.7167e+10 2.56197e+10 2.54196e+10 1.30925e+10 1.293e+10 1.65298e+10 3.82259e+10 4.16084e+10 3.44686e+10 2.62159e+10 2.17441e+10 2.78018e+10 2.4836e+10 5.63609e+10 2.59388e+10
61 1.26923e+10 1.37535e+10 1.27388e+10 2.56631e+10 3.02532e+10 1.23109e+10 1.79622e+10 1.88832e+10 3.56765e+10 2.04151e+10 2.94236e+10 5.59711e+10 5.33655e+10 3.90776e+10 1.65448e+10 6.18068e+10 2.19296e+10
62 8.41406e+09 1.34717e+10 2.88517e+10 2.2449e+10 1.89138e+10 1.29844e+10 1.81878e+10 1.89391e+10 3.2956e+10 2.12372e+10 2.67757e+10 6.22681e+10 5.26472e+10 3.19827e+10 2.31063e+10 7.48338e+10 3.51928e+10
63 2.39471e+10 1.48552e+10 1.91976e+10 1.52354e+10 2.01729e+10 2.03237e+10 1.03756e+10 1.71427e+10 2.5043e+10 2.72905e+10 2.81706e+10 2.15578e+10 3.15438e+10 1.44851e+10 2.8146e+10 7.91092e+10 5.33522e+10
64 1.07694e+10 5.1007e+09 9.71241e+09 1.43741e+10 1.8713e+10 1.79082e+10 2.84691e+10 3.83435e+10 1.81254e+10 2.96559e+10 3.1403e+10 1.96259e+10 3.00969e+10 1.57989e+10 2.37534e+10 9.50244e+10 6.43668e+10
65 1.31907e+10 1.59892e+10 1.00846e+10 1.83961e+10 1.66285e+10 2.11042e+10 5.46187e+10 3.3645e+10 2.07565e+10 1.58017e+10 3.34831e+10 1.61835e+10 3.16025e+10 2.69121e+10 1.94843e+10 8.57738e+10 7.55332e+10
