 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
34 1.15036e+07 3.45875e+07 1.60983e+07 1.93101e+07 2.3388e+07 9.97244e+06 1.61084e+07 2.437e+07 4.30905e+07 2.31035e+07 2.45034e+07 2.17262e+07 4.09348e+07 3.1881e+07 3.73713e+07 3.63109e+07 3.04911e+07
35 2.33162e+07 2.37169e+07 2.41787e+07 4.02951e+07 2.27642e+07 9.42382e+06 1.31551e+07 1.83758e+07 4.07935e+07 2.4005e+07 2.60435e+07 3.21513e+07 5.02011e+07 4.01697e+07 2.87597e+07 3.41772e+07 3.34499e+07
36 3.53622e+07 4.24301e+07 1.33661e+07 2.89836e+07 3.92813e+07 1.39786e+07 1.41776e+07 2.08032e+07 2.81364e+07 2.72309e+07 3.02501e+07 2.43773e+07 4.16317e+07 2.86027e+07 3.39765e+07 2.39246e+07 1.56537e+07
37 2.48453e+07 2.49352e+07 1.52522e+07 2.39473e+07 3.21207e+07 1.74526e+07 2.01811e+07 1.40582e+07 3.09696e+07 3.0422e+07 3.60925e+07 2.1007e+07 2.37521e+07 1.9129e+07 4.6009e+07 2.11567e+07 1.74703e+07
38 2.95224e+07 2.27795e+07 1.15251e+07 2.50207e+07 2.60204e+07 1.7094e+07 1.32311e+07 1.59577e+07 2.49351e+07 3.44666e+07 2.39071e+07 2.78704e+07 3.02919e+07 1.55284e+07 4.60692e+07 2.70366e+07 1.93968e+07
39 3.68263e+07 2.50513e+07 1.43519e+07 2.73021e+07 3.34053e+07 1.81455e+07 1.16354e+07 1.24475e+07 3.17558e+07 4.44495e+07 2.21217e+07 2.50919e+07 3.21184e+07 2.14071e+07 7.02921e+07 2.62928e+07 1.77011e+07
40 2.03171e+07 2.81002e+07 1.45739e+07 2.68483e+07 3.66722e+07 1.54721e+07 1.35567e+07 1.32887e+07 4.56158e+07 4.56805e+07 2.42748e+07 2.69153e+07 2.62724e+07 3.45615e+07 6.43748e+07 1.44556e+07 2.27767e+07
41 3.11814e+07 3.52718e+07 1.3119e+07 2.11357e+07 3.97044e+07 2.22836e+07 1.80709e+07 1.43186e+07 4.33485e+07 5.34172e+07 1.9585e+07 1.85139e+07 1.88299e+07 3.49901e+07 4.83061e+07 1.31795e+07 4.6462e+07
42 3.29413e+07 3.44893e+07 1.80907e+07 2.66536e+07 2.46265e+07 2.81149e+07 2.35171e+07 1.2134e+07 4.19742e+07 4.70445e+07 3.35323e+07 2.42477e+07 1.88063e+07 4.61072e+07 3.90234e+07 2.24654e+07 3.54107e+07
43 3.19393e+07 1.92636e+07 1.80959e+07 2.88937e+07 2.69327e+07 2.66406e+07 2.25312e+07 1.24264e+07 3.67736e+07 5.12332e+07 2.65237e+07 2.10966e+07 2.82151e+07 4.8016e+07 3.88802e+07 2.31823e+07 1.22557e+07
